"date","NYT_dailySD","CD_dailySD","CNBC_dailySD","NYT_MSS","CD_MSS","CNBC_MSS","NYT_length","CD_length","CNBC_length","n_NYT_articles","n_CD_articles","n_CNBC_articles"
2013-06-11,NA,0.463348908954852,NA,NA,1.97489287527783,NA,NA,6423,NA,0,0,6
2013-06-11,NA,0.463348908954852,NA,NA,0.704898451495195,NA,NA,3572,NA,0,0,6
2013-06-11,NA,0.463348908954852,NA,NA,1.34197737565463,NA,NA,9619,NA,0,0,6
2013-06-12,NA,0.545968069461163,NA,NA,1.37860033868288,NA,NA,4567,NA,0,0,4
2013-06-12,NA,0.545968069461163,NA,NA,0.110149999213102,NA,NA,3451,NA,0,0,4
2013-06-12,NA,0.545968069461163,NA,NA,0.400363769537726,NA,NA,3589,NA,0,0,4
2013-06-12,NA,0.545968069461163,NA,NA,0.50934761444323,NA,NA,5920,NA,0,0,4
2013-06-13,NA,1.02149508494582,NA,NA,-0.780733549459527,NA,NA,3371,NA,0,0,5
2013-06-13,NA,1.02149508494582,NA,NA,-0.471601631949284,NA,NA,2432,NA,0,0,5
2013-06-13,NA,1.02149508494582,NA,NA,-0.703839576581474,NA,NA,2762,NA,0,0,5
2013-06-13,NA,1.02149508494582,NA,NA,0.881659114310607,NA,NA,8814,NA,0,0,5
2013-06-13,NA,1.02149508494582,NA,NA,1.4481227031334,NA,NA,5503,NA,0,0,5
2013-06-14,NA,1.17561388273301,NA,NA,0.368781016469016,1.04443605370442,NA,5853,5575,0,1,7
2013-06-14,NA,1.17561388273301,NA,NA,-0.497491115762379,NA,NA,3884,5575,0,1,7
2013-06-14,NA,1.17561388273301,NA,NA,-0.338673819975176,NA,NA,2724,5575,0,1,7
2013-06-14,NA,1.17561388273301,NA,NA,1.07435235207064,NA,NA,6622,5575,0,1,7
2013-06-14,NA,1.17561388273301,NA,NA,1.7181345132786,NA,NA,8395,5575,0,1,7
2013-06-14,NA,1.17561388273301,NA,NA,-1.79628771385193,NA,NA,2493,5575,0,1,7
2013-06-14,NA,1.17561388273301,NA,NA,0.857946501422689,NA,NA,9836,5575,0,1,7
2013-06-15,NA,NA,NA,NA,1.56330308223647,NA,NA,8140,NA,0,0,1
2013-06-17,NA,0.651463159085805,NA,NA,-1.25224121855308,NA,NA,7142,NA,0,0,4
2013-06-17,NA,0.651463159085805,NA,NA,0.0484761903832365,NA,NA,7091,NA,0,0,4
2013-06-17,NA,0.651463159085805,NA,NA,-0.47186776316427,NA,NA,3193,NA,0,0,4
2013-06-17,NA,0.651463159085805,NA,NA,0.186224720847573,NA,NA,2633,NA,0,0,4
2013-06-18,NA,0.758139830028045,NA,NA,-0.328079306529459,NA,NA,3364,NA,0,0,4
2013-06-18,NA,0.758139830028045,NA,NA,0.220312742661988,NA,NA,3608,NA,0,0,4
2013-06-18,NA,0.758139830028045,NA,NA,0.230983291286985,NA,NA,7316,NA,0,0,4
2013-06-18,NA,0.758139830028045,NA,NA,1.46461794534532,NA,NA,5145,NA,0,0,4
2013-06-19,NA,1.44909905512041,NA,NA,1.67719521699653,NA,NA,7209,NA,0,0,4
2013-06-19,NA,1.44909905512041,NA,NA,0.844105745667563,NA,NA,3992,NA,0,0,4
2013-06-19,NA,1.44909905512041,NA,NA,-1.71835961535764,NA,NA,3359,NA,0,0,4
2013-06-19,NA,1.44909905512041,NA,NA,0.487680679613412,NA,NA,7098,NA,0,0,4
2013-06-20,NA,0.352754960236413,NA,NA,-0.630316476292257,NA,NA,2718,NA,0,0,5
2013-06-20,NA,0.352754960236413,NA,NA,-0.720203490852653,NA,NA,2580,NA,0,0,5
2013-06-20,NA,0.352754960236413,NA,NA,-0.177888140963789,NA,NA,3862,NA,0,0,5
2013-06-20,NA,0.352754960236413,NA,NA,-0.561773215647202,NA,NA,2432,NA,0,0,5
2013-06-20,NA,0.352754960236413,NA,NA,-1.16162032105563,NA,NA,2378,NA,0,0,5
2013-06-21,NA,1.41141839749507,NA,NA,2.24718177959612,NA,NA,7628,NA,0,0,3
2013-06-21,NA,1.41141839749507,NA,NA,1.56595241662493,NA,NA,7435,NA,0,0,3
2013-06-21,NA,1.41141839749507,NA,NA,-0.465826333559695,NA,NA,4697,NA,0,0,3
2013-06-23,NA,NA,NA,NA,0.677312723218305,NA,NA,6246,NA,0,0,1
2013-06-24,NA,1.1388404819924,NA,NA,1.00699651785457,0.330302210804708,NA,7967,3529,0,1,3
2013-06-24,NA,1.1388404819924,NA,NA,0.638714542315274,NA,NA,3889,3529,0,1,3
2013-06-24,NA,1.1388404819924,NA,NA,-1.12371818291537,NA,NA,3127,3529,0,1,3
2013-06-25,NA,1.26419400407808,NA,NA,-1.76373660184443,NA,NA,2772,NA,0,0,4
2013-06-25,NA,1.26419400407808,NA,NA,-0.687694684825739,NA,NA,3526,NA,0,0,4
2013-06-25,NA,1.26419400407808,NA,NA,1.22838608263766,NA,NA,7469,NA,0,0,4
2013-06-25,NA,1.26419400407808,NA,NA,0.109424936418041,NA,NA,4767,NA,0,0,4
2013-06-26,NA,1.55767727225818,NA,NA,2.20215972588207,NA,NA,8907,NA,0,0,4
2013-06-26,NA,1.55767727225818,NA,NA,0.959087286968287,NA,NA,3843,NA,0,0,4
2013-06-26,NA,1.55767727225818,NA,NA,-1.39004823604368,NA,NA,7364,NA,0,0,4
2013-06-26,NA,1.55767727225818,NA,NA,1.50195541124618,NA,NA,5343,NA,0,0,4
2013-06-27,NA,1.13718195309058,NA,NA,-0.958704805527073,NA,NA,2203,NA,0,0,3
2013-06-27,NA,1.13718195309058,NA,NA,0.746095640130118,NA,NA,3809,NA,0,0,3
2013-06-27,NA,1.13718195309058,NA,NA,1.19745535059829,NA,NA,10870,NA,0,0,3
2013-06-28,NA,1.28751361406677,NA,NA,1.63363947440811,NA,NA,8333,NA,0,0,3
2013-06-28,NA,1.28751361406677,NA,NA,0.252213290462659,NA,NA,4112,NA,0,0,3
2013-06-28,NA,1.28751361406677,NA,NA,2.82489880331574,NA,NA,7542,NA,0,0,3
2013-06-29,NA,NA,NA,NA,-0.380358364077814,NA,NA,4514,NA,0,0,1
2013-07-01,NA,0.981015063657464,NA,NA,1.15559136482089,NA,NA,7931,NA,0,0,3
2013-07-01,NA,0.981015063657464,NA,NA,-0.800193154039964,NA,NA,3566,NA,0,0,3
2013-07-01,NA,0.981015063657464,NA,NA,0.0422300971017392,NA,NA,3898,NA,0,0,3
2013-07-02,NA,0.908260220825066,NA,NA,0.898029717689807,NA,NA,4644,NA,0,0,8
2013-07-02,NA,0.908260220825066,NA,NA,-1.05983930006239,NA,NA,2724,NA,0,0,8
2013-07-02,NA,0.908260220825066,NA,NA,0.673662833662723,NA,NA,4355,NA,0,0,8
2013-07-02,NA,0.908260220825066,NA,NA,0.614502374067874,NA,NA,3909,NA,0,0,8
2013-07-02,NA,0.908260220825066,NA,NA,1.31274363025053,NA,NA,4874,NA,0,0,8
2013-07-02,NA,0.908260220825066,NA,NA,-0.780934361103845,NA,NA,3134,NA,0,0,8
2013-07-02,NA,0.908260220825066,NA,NA,-0.359551567847512,NA,NA,3315,NA,0,0,8
2013-07-02,NA,0.908260220825066,NA,NA,-0.765805931134588,NA,NA,2535,NA,0,0,8
2013-07-03,NA,1.72016864531857,NA,NA,0.99593716021516,NA,NA,4139,NA,0,0,3
2013-07-03,NA,1.72016864531857,NA,NA,-1.38351925822561,NA,NA,2933,NA,0,0,3
2013-07-03,NA,1.72016864531857,NA,NA,1.95808740238722,NA,NA,7534,NA,0,0,3
2013-07-04,NA,0.44866359301014,NA,NA,0.205371154887465,NA,NA,3561,NA,0,0,4
2013-07-04,NA,0.44866359301014,NA,NA,0.765630914285481,NA,NA,7757,NA,0,0,4
2013-07-04,NA,0.44866359301014,NA,NA,-0.330664234300933,NA,NA,3799,NA,0,0,4
2013-07-04,NA,0.44866359301014,NA,NA,0.275281526076334,NA,NA,4486,NA,0,0,4
2013-07-05,NA,1.56263834834684,NA,NA,1.31998797695245,NA,NA,8914,NA,0,0,3
2013-07-05,NA,1.56263834834684,NA,NA,0.314934030844895,NA,NA,3586,NA,0,0,3
2013-07-05,NA,1.56263834834684,NA,NA,-1.74533351522155,NA,NA,2983,NA,0,0,3
2013-07-06,NA,0.470975511913915,NA,NA,1.53412605873341,NA,NA,6358,NA,0,0,2
2013-07-06,NA,0.470975511913915,NA,NA,0.868066102239144,NA,NA,5739,NA,0,0,2
2013-07-08,NA,NA,NA,NA,-0.975713349719779,0.725219007487942,NA,2456,4121,0,2,5
2013-07-08,NA,NA,NA,NA,NA,0.31086825299142,NA,2456,5293,0,2,5
2013-07-08,NA,NA,NA,NA,-0.0097643876521325,NA,NA,3262,4121,0,2,5
2013-07-08,NA,NA,NA,NA,NA,NA,NA,3262,5293,0,2,5
2013-07-08,NA,NA,NA,NA,-0.0860782594638143,NA,NA,2602,4121,0,2,5
2013-07-08,NA,NA,NA,NA,NA,NA,NA,2602,5293,0,2,5
2013-07-08,NA,NA,NA,NA,0.758071737268143,NA,NA,11444,4121,0,2,5
2013-07-08,NA,NA,NA,NA,NA,NA,NA,11444,5293,0,2,5
2013-07-08,NA,NA,NA,NA,0.30174996613448,NA,NA,3764,4121,0,2,5
2013-07-08,NA,NA,NA,NA,NA,NA,NA,3764,5293,0,2,5
2013-07-09,NA,0.816504061744142,NA,NA,1.21853962036621,NA,NA,4626,NA,0,0,5
2013-07-09,NA,0.816504061744142,NA,NA,-0.0512508266174206,NA,NA,3190,NA,0,0,5
2013-07-09,NA,0.816504061744142,NA,NA,1.2601063321041,NA,NA,4556,NA,0,0,5
2013-07-09,NA,0.816504061744142,NA,NA,1.35818520330268,NA,NA,9217,NA,0,0,5
2013-07-09,NA,0.816504061744142,NA,NA,-0.34267903805424,NA,NA,3318,NA,0,0,5
2013-07-10,NA,1.18124013241367,NA,NA,-0.521088141695466,NA,NA,4342,NA,0,0,4
2013-07-10,NA,1.18124013241367,NA,NA,0.267707706158942,NA,NA,2681,NA,0,0,4
2013-07-10,NA,1.18124013241367,NA,NA,2.22405414994975,NA,NA,7029,NA,0,0,4
2013-07-10,NA,1.18124013241367,NA,NA,1.16138559653264,NA,NA,4508,NA,0,0,4
2013-07-11,NA,0.913420375600792,NA,NA,-0.0585928155482659,NA,NA,4804,NA,0,0,5
2013-07-11,NA,0.913420375600792,NA,NA,0.828744343542449,NA,NA,3335,NA,0,0,5
2013-07-11,NA,0.913420375600792,NA,NA,0.51835359688438,NA,NA,3599,NA,0,0,5
2013-07-11,NA,0.913420375600792,NA,NA,1.33132574618127,NA,NA,3809,NA,0,0,5
2013-07-11,NA,0.913420375600792,NA,NA,-1.04866217075725,NA,NA,4765,NA,0,0,5
2013-07-12,NA,1.09702763436853,NA,NA,0.656181894989911,NA,NA,4437,NA,0,0,5
2013-07-12,NA,1.09702763436853,NA,NA,-0.597629685228132,NA,NA,3296,NA,0,0,5
2013-07-12,NA,1.09702763436853,NA,NA,1.98938520964363,NA,NA,8464,NA,0,0,5
2013-07-12,NA,1.09702763436853,NA,NA,-0.346818398420768,NA,NA,4403,NA,0,0,5
2013-07-12,NA,1.09702763436853,NA,NA,1.34156135043906,NA,NA,10295,NA,0,0,5
2013-07-13,NA,0.328688442450209,NA,NA,1.33675598114773,NA,NA,7473,NA,0,0,2
2013-07-13,NA,0.328688442450209,NA,NA,0.871920328039357,NA,NA,3083,NA,0,0,2
2013-07-14,NA,NA,NA,NA,0.971488201727296,NA,NA,6067,NA,0,0,1
2013-07-15,NA,0.639562525075807,NA,NA,1.21625615274998,NA,NA,3684,NA,0,0,2
2013-07-15,NA,0.639562525075807,NA,NA,0.311778155802194,NA,NA,7924,NA,0,0,2
2013-07-16,NA,1.06860599061255,NA,NA,-0.839867900303989,-0.324117120879068,NA,2994,7237,0,1,3
2013-07-16,NA,1.06860599061255,NA,NA,1.28214490109293,NA,NA,8575,7237,0,1,3
2013-07-16,NA,1.06860599061255,NA,NA,0.000792085516110712,NA,NA,4232,7237,0,1,3
2013-07-17,NA,0.519766348801255,NA,NA,1.76364536656725,NA,NA,4169,NA,0,0,3
2013-07-17,NA,0.519766348801255,NA,NA,1.07188868253595,NA,NA,8091,NA,0,0,3
2013-07-17,NA,0.519766348801255,NA,NA,0.745773207904392,NA,NA,3358,NA,0,0,3
2013-07-18,NA,0.367939062490868,NA,NA,0.881882517262282,NA,NA,3462,NA,0,0,3
2013-07-18,NA,0.367939062490868,NA,NA,0.209357620118262,NA,NA,5016,NA,0,0,3
2013-07-18,NA,0.367939062490868,NA,NA,0.286930760521098,NA,NA,3694,NA,0,0,3
2013-07-19,NA,1.16135748142317,NA,NA,-0.222819798503268,NA,NA,3463,NA,0,0,5
2013-07-19,NA,1.16135748142317,NA,NA,1.95517856070759,NA,NA,7257,NA,0,0,5
2013-07-19,NA,1.16135748142317,NA,NA,-0.0345791899395287,NA,NA,2497,NA,0,0,5
2013-07-19,NA,1.16135748142317,NA,NA,-0.670747210781448,NA,NA,4214,NA,0,0,5
2013-07-19,NA,1.16135748142317,NA,NA,1.54867249277439,NA,NA,8673,NA,0,0,5
2013-07-20,NA,NA,NA,NA,-0.770466494316198,NA,NA,7139,NA,0,0,1
2013-07-22,NA,0.551692619375728,NA,NA,0.372263269634258,NA,NA,3906,NA,0,0,3
2013-07-22,NA,0.551692619375728,NA,NA,1.20966471086357,NA,NA,7976,NA,0,0,3
2013-07-22,NA,0.551692619375728,NA,NA,0.168739466068732,NA,NA,3732,NA,0,0,3
2013-07-23,NA,0.683168943499642,NA,NA,-0.111463584867388,NA,NA,3842,NA,0,0,3
2013-07-23,NA,0.683168943499642,NA,NA,1.14085340052064,NA,NA,4742,NA,0,0,3
2013-07-23,NA,0.683168943499642,NA,NA,0.987913717859298,NA,NA,11099,NA,0,0,3
2013-07-24,NA,0.983985716947998,NA,NA,0.378357940751258,-0.937435866408688,NA,4791,2998,0,1,4
2013-07-24,NA,0.983985716947998,NA,NA,0.720998236976369,NA,NA,9943,2998,0,1,4
2013-07-24,NA,0.983985716947998,NA,NA,1.54674890714931,NA,NA,3399,2998,0,1,4
2013-07-24,NA,0.983985716947998,NA,NA,-0.824116850862139,NA,NA,4435,2998,0,1,4
2013-07-25,NA,0.214271240307961,NA,NA,0.70715736961633,NA,NA,7076,NA,0,0,2
2013-07-25,NA,0.214271240307961,NA,NA,1.01018266368635,NA,NA,9579,NA,0,0,2
2013-07-26,NA,1.26747171320587,NA,NA,0.458717259086891,NA,NA,5053,NA,0,0,3
2013-07-26,NA,1.26747171320587,NA,NA,-1.30169105373896,NA,NA,3222,NA,0,0,3
2013-07-26,NA,1.26747171320587,NA,NA,1.15812557427303,NA,NA,8699,NA,0,0,3
2013-07-27,NA,NA,NA,NA,1.50201414313877,NA,NA,9972,NA,0,0,1
2013-07-28,NA,NA,NA,NA,2.20271160428456,NA,NA,7433,NA,0,0,1
2013-07-29,NA,0.593993407346269,NA,NA,-0.646422716352732,NA,NA,3508,NA,0,0,4
2013-07-29,NA,0.593993407346269,NA,NA,0.756083485532573,NA,NA,7506,NA,0,0,4
2013-07-29,NA,0.593993407346269,NA,NA,0.10834247458758,NA,NA,3496,NA,0,0,4
2013-07-29,NA,0.593993407346269,NA,NA,0.384786638870937,NA,NA,7878,NA,0,0,4
2013-07-30,NA,0.644128477668961,NA,NA,-0.077169531633682,0.661256302352384,NA,3931,3834,0,1,7
2013-07-30,NA,0.644128477668961,NA,NA,1.02941912778953,NA,NA,4487,3834,0,1,7
2013-07-30,NA,0.644128477668961,NA,NA,0.420841290105022,NA,NA,3654,3834,0,1,7
2013-07-30,NA,0.644128477668961,NA,NA,0.609263822870023,NA,NA,3812,3834,0,1,7
2013-07-30,NA,0.644128477668961,NA,NA,-0.0382703623917147,NA,NA,4285,3834,0,1,7
2013-07-30,NA,0.644128477668961,NA,NA,0.703504717629179,NA,NA,5645,3834,0,1,7
2013-07-30,NA,0.644128477668961,NA,NA,-0.902325704306801,NA,NA,3998,3834,0,1,7
2013-07-31,NA,0.907876161680781,NA,-0.123833706722248,0.375293126278816,NA,6537,3557,NA,1,0,2
2013-07-31,NA,0.907876161680781,NA,NA,-0.908637654525373,NA,6537,3401,NA,1,0,2
2013-08-01,NA,1.08032476326403,NA,NA,2.22211547845665,NA,NA,6242,NA,0,0,3
2013-08-01,NA,1.08032476326403,NA,NA,0.902047530021104,NA,NA,4921,NA,0,0,3
2013-08-01,NA,1.08032476326403,NA,NA,0.080740813850843,NA,NA,2983,NA,0,0,3
2013-08-02,NA,1.07443022437204,NA,NA,1.45932608855887,NA,NA,9849,NA,0,0,4
2013-08-02,NA,1.07443022437204,NA,NA,-0.346711446230798,NA,NA,3298,NA,0,0,4
2013-08-02,NA,1.07443022437204,NA,NA,2.19319943116614,NA,NA,8419,NA,0,0,4
2013-08-02,NA,1.07443022437204,NA,NA,0.854180223213219,NA,NA,3324,NA,0,0,4
2013-08-04,NA,NA,NA,NA,0.858569328189837,NA,NA,7791,NA,0,0,1
2013-08-05,NA,0.971081966278958,NA,NA,1.48267589471415,NA,NA,3947,NA,0,0,4
2013-08-05,NA,0.971081966278958,NA,NA,-0.466057224617697,NA,NA,2877,NA,0,0,4
2013-08-05,NA,0.971081966278958,NA,NA,1.6871387627841,NA,NA,7714,NA,0,0,4
2013-08-05,NA,0.971081966278958,NA,NA,0.830125448457804,NA,NA,5138,NA,0,0,4
2013-08-06,NA,NA,NA,NA,0.00449506921569087,NA,NA,5003,NA,0,0,1
2013-08-07,NA,1.25693251207762,NA,NA,1.90516309938289,NA,NA,6046,NA,0,0,3
2013-08-07,NA,1.25693251207762,NA,NA,0.0380201407840436,NA,NA,3859,NA,0,0,3
2013-08-07,NA,1.25693251207762,NA,NA,-0.486136371988203,NA,NA,3285,NA,0,0,3
2013-08-08,NA,1.59683354369022,NA,NA,1.47416925938748,NA,NA,7561,NA,0,0,3
2013-08-08,NA,1.59683354369022,NA,NA,-1.35375439215077,NA,NA,2812,NA,0,0,3
2013-08-08,NA,1.59683354369022,NA,NA,1.34541868651249,NA,NA,7933,NA,0,0,3
2013-08-09,NA,0.37663145776101,NA,NA,1.17981526452501,NA,NA,4585,NA,0,0,4
2013-08-09,NA,0.37663145776101,NA,NA,1.34240147258897,NA,NA,10065,NA,0,0,4
2013-08-09,NA,0.37663145776101,NA,NA,0.539549814955885,NA,NA,3113,NA,0,0,4
2013-08-09,NA,0.37663145776101,NA,NA,0.72565654987207,NA,NA,6788,NA,0,0,4
2013-08-10,NA,NA,NA,NA,-0.638823543461245,NA,NA,3521,NA,0,0,1
2013-08-11,NA,NA,NA,NA,-0.45084022720075,NA,NA,3882,NA,0,0,1
2013-08-12,NA,0.593563749226873,NA,NA,-0.500635010936435,NA,NA,4191,NA,0,0,3
2013-08-12,NA,0.593563749226873,NA,NA,0.23020797168849,NA,NA,3152,NA,0,0,3
2013-08-12,NA,0.593563749226873,NA,NA,0.674943980032553,NA,NA,7205,NA,0,0,3
2013-08-13,NA,0.475135229379096,NA,NA,0.874377664372881,NA,NA,6696,NA,0,0,4
2013-08-13,NA,0.475135229379096,NA,NA,0.18682198896787,NA,NA,3484,NA,0,0,4
2013-08-13,NA,0.475135229379096,NA,NA,-0.152438140759399,NA,NA,5132,NA,0,0,4
2013-08-13,NA,0.475135229379096,NA,NA,0.719040377788176,NA,NA,4724,NA,0,0,4
2013-08-14,NA,NA,NA,NA,0.684711539288191,NA,NA,5536,NA,0,0,1
2013-08-15,NA,0.967230273926977,NA,NA,-0.683405892641738,0.523914442148341,NA,4175,6348,0,1,4
2013-08-15,NA,0.967230273926977,NA,NA,-0.0639372472517793,NA,NA,13436,6348,0,1,4
2013-08-15,NA,0.967230273926977,NA,NA,1.43471552370767,NA,NA,3436,6348,0,1,4
2013-08-15,NA,0.967230273926977,NA,NA,0.990313186154498,NA,NA,4277,6348,0,1,4
2013-08-16,NA,0.652510807977834,NA,NA,0.800945268521516,NA,NA,4536,NA,0,0,4
2013-08-16,NA,0.652510807977834,NA,NA,1.78541741588271,NA,NA,8793,NA,0,0,4
2013-08-16,NA,0.652510807977834,NA,NA,2.01770405606142,NA,NA,10860,NA,0,0,4
2013-08-16,NA,0.652510807977834,NA,NA,0.766346179906156,NA,NA,4699,NA,0,0,4
2013-08-17,NA,NA,NA,NA,1.26131277593722,NA,NA,13650,NA,0,0,1
2013-08-18,NA,NA,NA,NA,0.756544740380004,NA,NA,7448,NA,0,0,1
2013-08-19,NA,0.521682775855984,NA,NA,-0.685062638764658,NA,NA,3069,NA,0,0,3
2013-08-19,NA,0.521682775855984,NA,NA,-0.436817445105938,NA,NA,5577,NA,0,0,3
2013-08-19,NA,0.521682775855984,NA,NA,0.316692853268284,NA,NA,4517,NA,0,0,3
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,-0.017781309631138,NA,NA,4668,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2
2013-08-20,NA,NA,NA,NA,1.88849766816402,NA,NA,7813,NA,0,0,2
2013-08-21,NA,0.823071743131499,NA,NA,1.53762636930798,NA,NA,8080,NA,0,0,3
2013-08-21,NA,0.823071743131499,NA,NA,0.12961140351935,NA,NA,5441,NA,0,0,3
2013-08-21,NA,0.823071743131499,NA,NA,0.0950651137531933,NA,NA,4529,NA,0,0,3
2013-08-22,NA,0.945989372468461,NA,NA,0.943107840255875,NA,NA,16836,NA,0,0,3
2013-08-22,NA,0.945989372468461,NA,NA,1.94735060666097,NA,NA,8667,NA,0,0,3
2013-08-22,NA,0.945989372468461,NA,NA,0.0565931919288884,NA,NA,4386,NA,0,0,3
2013-08-23,NA,1.39769481950069,NA,NA,-0.359414924137447,NA,NA,6193,NA,0,0,2
2013-08-23,NA,1.39769481950069,NA,NA,1.61722404565905,NA,NA,9333,NA,0,0,2
2013-08-24,NA,NA,NA,NA,1.21383213071196,NA,NA,7336,NA,0,0,1
2013-08-25,NA,1.08106159045034,NA,NA,0.864938913145094,NA,NA,4826,NA,0,0,2
2013-08-25,NA,1.08106159045034,NA,NA,-0.663913049830401,NA,NA,7635,NA,0,0,2
2013-08-26,NA,NA,NA,NA,0.236399215650213,NA,NA,4912,NA,0,0,1
2013-08-27,NA,0.392687982811025,NA,NA,0.179245376495773,NA,NA,3627,NA,0,0,4
2013-08-27,NA,0.392687982811025,NA,NA,0.597499041160173,NA,NA,8299,NA,0,0,4
2013-08-27,NA,0.392687982811025,NA,NA,-0.317526768839307,NA,NA,5432,NA,0,0,4
2013-08-27,NA,0.392687982811025,NA,NA,0.392371285495324,NA,NA,4145,NA,0,0,4
2013-08-28,NA,0.791677404028817,NA,NA,0.360779232128069,NA,NA,3307,NA,0,0,3
2013-08-28,NA,0.791677404028817,NA,NA,1.42684094677788,NA,NA,5893,NA,0,0,3
2013-08-28,NA,0.791677404028817,NA,NA,-0.120040812587285,NA,NA,4685,NA,0,0,3
2013-08-29,NA,1.45128777208076,NA,NA,1.38607358266326,NA,NA,8735,NA,0,0,2
2013-08-29,NA,1.45128777208076,NA,NA,-0.666357267519581,NA,NA,4410,NA,0,0,2
2013-08-30,NA,0.574810904723853,NA,NA,0.826404050380183,NA,NA,4816,NA,0,0,3
2013-08-30,NA,0.574810904723853,NA,NA,1.12921468703631,NA,NA,5641,NA,0,0,3
2013-08-30,NA,0.574810904723853,NA,NA,1.93825302520992,NA,NA,10362,NA,0,0,3
2013-08-31,NA,NA,NA,NA,0.378746566032746,NA,NA,7111,NA,0,0,1
2013-09-01,NA,NA,NA,NA,0.530588036225057,NA,NA,4692,NA,0,0,1
2013-09-02,NA,0.241245177712365,NA,NA,0.0780654691076333,NA,NA,3997,NA,0,0,2
2013-09-02,NA,0.241245177712365,NA,NA,0.419237671285568,NA,NA,4432,NA,0,0,2
2013-09-03,NA,0.750246552534503,NA,NA,-0.287906966949,NA,NA,8203,NA,0,0,3
2013-09-03,NA,0.750246552534503,NA,NA,1.17380256438553,NA,NA,5454,NA,0,0,3
2013-09-03,NA,0.750246552534503,NA,NA,0.149411424014775,NA,NA,5570,NA,0,0,3
2013-09-04,NA,0.764457729032925,NA,NA,1.71843848488121,NA,NA,5072,NA,0,0,2
2013-09-04,NA,0.764457729032925,NA,NA,0.637331996621912,NA,NA,8351,NA,0,0,2
2013-09-05,NA,1.34358102185182,NA,NA,-0.968193058365791,0.000798694391138075,NA,3059,2798,0,1,2
2013-09-05,NA,1.34358102185182,NA,NA,0.931917444884156,NA,NA,4990,2798,0,1,2
2013-09-06,NA,1.95028449118865,NA,NA,2.13256209916019,NA,NA,11267,NA,0,0,3
2013-09-06,NA,1.95028449118865,NA,NA,-1.29283671108038,NA,NA,2534,NA,0,0,3
2013-09-06,NA,1.95028449118865,NA,NA,-1.19593773695857,NA,NA,3992,NA,0,0,3
2013-09-07,NA,NA,NA,NA,0.681694052900618,NA,NA,5435,NA,0,0,1
2013-09-08,NA,NA,NA,NA,1.63174644177748,NA,NA,7138,NA,0,0,1
2013-09-09,NA,0.386557655439157,NA,NA,-0.581474650679269,NA,NA,3298,NA,0,0,2
2013-09-09,NA,0.386557655439157,NA,NA,-0.0347995717180675,NA,NA,4910,NA,0,0,2
2013-09-10,NA,1.00862294456407,NA,NA,-0.64059080733779,NA,NA,3787,NA,0,0,3
2013-09-10,NA,1.00862294456407,NA,NA,1.34315505788924,NA,NA,4638,NA,0,0,3
2013-09-10,NA,1.00862294456407,NA,NA,0.0342253645068563,NA,NA,5032,NA,0,0,3
2013-09-11,NA,0.302089620377559,NA,NA,0.603689680930615,NA,NA,6187,NA,0,0,3
2013-09-11,NA,0.302089620377559,NA,NA,0.237461750354988,NA,NA,4257,NA,0,0,3
2013-09-11,NA,0.302089620377559,NA,NA,0.00442400848627274,NA,NA,4988,NA,0,0,3
2013-09-12,NA,NA,NA,NA,0.891845115672654,NA,NA,5117,NA,0,0,1
2013-09-13,NA,1.78939016164511,NA,NA,1.64939122050562,NA,NA,6982,NA,0,0,4
2013-09-13,NA,1.78939016164511,NA,NA,1.9460142113694,NA,NA,9745,NA,0,0,4
2013-09-13,NA,1.78939016164511,NA,NA,0.102725874622559,NA,NA,4081,NA,0,0,4
2013-09-13,NA,1.78939016164511,NA,NA,-1.96029466747054,NA,NA,3912,NA,0,0,4
2013-09-14,NA,NA,NA,NA,1.21482483835373,NA,NA,7693,NA,0,0,1
2013-09-15,NA,NA,NA,NA,0.389642075247401,NA,NA,8557,NA,0,0,1
2013-09-16,NA,1.05394373286696,NA,NA,1.40858733228354,NA,NA,4322,NA,0,0,5
2013-09-16,NA,1.05394373286696,NA,NA,-1.19536495378032,NA,NA,3887,NA,0,0,5
2013-09-16,NA,1.05394373286696,NA,NA,1.20687544493088,NA,NA,7034,NA,0,0,5
2013-09-16,NA,1.05394373286696,NA,NA,0.23364992140769,NA,NA,5990,NA,0,0,5
2013-09-16,NA,1.05394373286696,NA,NA,-0.0899934193797149,NA,NA,4356,NA,0,0,5
2013-09-17,NA,0.25589695260373,NA,NA,0.943647365032944,1.82902560635251,NA,3340,2583,0,1,3
2013-09-17,NA,0.25589695260373,NA,NA,0.445393048919359,NA,NA,7497,2583,0,1,3
